"Crude Name","Acronym","Date","Batch #","Location","Density (kg/m^3)","Gravity (deg. API)","Sulphur (wt%)","MCR (wt%)","Nickel (mg/kg)","Vanadium (mg/kg)","C3- (vol%)","Butanes (vol%)","Pentanes (vol%)","Hexanes (vol%)","Heptanes (vol%)","Octanes (vol%)","Nonanes (vol%)","Decanes (vol%)","Benzene (vol%)","Toluene (vol%)","Ethyl Benzene (vol%)","Xylenes (vol%)","C3- (mass%)","Butanes (mass%)","Pentanes (mass%)","Hexanes (mass%)","Heptanes (mass%)","Octanes (mass%)","Nonanes (mass%)","Decanes (mass%)","Benzene (mass%)","Toluene (mass%)","Ethyl Benzene (mass%)","Xylenes (mass%)","5% Off (deg. C)","10% Off (deg. C)","20% Off (deg. C)","30% Off (deg. C)","40% Off (deg. C)","50% Off (deg. C)","60% Off (deg. C)","70% Off (deg. C)","80% Off (deg. C)","90% Off (deg. C)","95% Off (deg. C)","99% Off (deg. C)","100% Off (deg. C)"
"Rainbow","RA","2017-07-09","RA-137","Edmonton","826.9","39.5","0.4","2.5","8.5","11.7","0.35","3.13","3.41","5.5","6.89","7.47","6.1","3.16","0.22","0.51","0.23","0.83","0.21","2.21","2.59","4.41","5.73","6.38","5.32","2.8","0.24","0.54","0.24","0.87","","","","","","","","","","","","",""
"Rainbow","RA","2017-06-05","RA-134","Edmonton","831","38.6","0.57","2.6","6.8","12","0.41","3.65","3.5","5.36","6.49","6.89","5.78","3.16","0.23","0.54","0.24","0.82","0.25","2.56","2.65","4.28","5.37","5.85","5.02","2.79","0.24","0.57","0.25","0.86","","","","","","","","","","","","",""
"Rainbow","RA","2017-04-07","RA-127","Edmonton","828.4","39.2","0.51","2.5","6","9.9","0.46","4.22","3.85","5.74","6.97","7.2","5.39","2.7","0.28","0.62","0.25","0.87","0.28","2.98","2.92","4.6","5.78","6.14","4.69","2.39","0.3","0.65","0.26","0.91","","","","","","","","","","","","",""
"Rainbow","RA","2017-03-14","RA-125","Edmonton","826.3","39.6","0.43","2.5","5.2","7.8","0.53","3.92","3.33","5.17","6.52","7.03","6.04","2.93","0.22","0.47","0.24","0.8","0.32","2.77","2.53","4.15","5.42","6.01","5.27","2.6","0.24","0.5","0.25","0.84","","","","","","","","","","","","",""
"Rainbow","RA","2017-02-05","RA-124","Edmonton","826.8","39.5","0.45","2.4","5.2","8.1","0.51","3.64","3.55","5.32","6.62","7.14","6.73","3.2","0.22","0.48","0.25","0.81","0.31","2.57","2.7","4.27","5.5","6.1","5.87","2.84","0.24","0.51","0.26","0.85","57.2","91.1","139.9","182.3","232.5","290.7","348.7","414.2","485.7","596.2","705.9","",""
"Rainbow","RA","2017-01-18","RA-120","Edmonton","827.6","39.3","0.48","2.3","6.1","9.2","0.51","4.18","3.9","5.58","6.36","6.72","6.24","2.91","0.25","0.55","0.26","0.84","0.31","2.95","2.96","4.47","5.28","5.74","5.44","2.58","0.27","0.58","0.27","0.88","","","","","","","","","","","","",""
"Rainbow","RA","2016-11-01","RA-165","Edmonton","825.5","39.8","0.47","2.2","7","13","0.67","5.01","3.81","5.3","6.26","6.92","6.12","2.43","0.21","0.53","0.25","0.76","0.41","3.54","2.9","4.26","5.21","5.92","5.35","2.16","0.22","0.56","0.26","0.8","","","","","","","","","","","","",""
"Rainbow","RA","2016-10-21","RA-161","Edmonton","822.6","40.4","0.44","2.2","7","14","0.6","4.55","4.37","6.05","6.75","7.13","6.34","2.92","0.25","0.63","0.26","0.9","0.37","3.23","3.34","4.88","5.64","6.13","5.56","2.6","0.27","0.67","0.28","0.95","","","","","","","","","","","","",""
"Rainbow","RA","2016-09-08","RA-154","Edmonton","822.4","40.4","0.45","2.3","7","11","0.49","3.98","3.76","5.53","6.44","6.9","5.72","2.41","0.24","0.58","0.26","0.85","0.3","2.82","2.87","4.46","5.38","5.93","5.02","2.15","0.26","0.61","0.28","0.9","54.3","87.2","139.8","193.6","245.2","296.8","347.8","407.1","473.1","573.8","654.8","",""
"Rainbow","RA","2016-08-02","RA-150","Edmonton","821","40.7","0.4","2.1","7","12","0.55","4.22","4.04","5.8","6.57","7.04","6.42","2.91","0.26","0.63","0.28","0.92","0.34","3","3.09","4.69","5.5","6.06","5.64","2.6","0.28","0.67","0.3","0.97","","","","","","","","","","","","",""
"Rainbow","RA","2016-07-08","RA-146","Edmonton","823.5","40.2","0.43","2.2","6","10","0.54","3.86","3.68","5.16","6.13","6.52","6.45","2.76","0.14","0.34","0.2","0.46","0.33","2.74","2.81","4.16","5.12","5.59","5.65","2.46","0.15","0.36","0.21","0.48","","","","","","","","","","","","",""
"Rainbow","RA","2016-06-07","RA-139","Edmonton","821.4","40.6","0.5","2.2","7","14","0.42","4.01","3.96","5.29","5.97","6.75","7.31","3.52","0.16","0.34","0.13","0.57","0.26","2.85","3.03","4.27","5","5.81","6.42","3.14","0.17","0.36","0.14","0.6","51.3","84.4","136.1","176.2","221.6","278.5","336.5","404.4","480.5","601.6","713.3","",""
"Rainbow","RA","2016-05-07","RA-131","Edmonton","821.6","40.6","0.41","2.1","7","12","0.49","4.42","3.95","5.57","6.35","6.83","6.31","2.74","0.2","0.5","0.24","0.71","0.3","3.14","3.02","4.5","5.31","5.87","5.54","2.45","0.22","0.53","0.25","0.75","","","","","","","","","","","","",""
"Rainbow","RA","2016-04-13","RA-123","Edmonton","823.7","40.2","0.4","2.1","6","10","0.48","4.19","3.43","4.9","5.87","6.73","7.11","3.37","0.18","0.41","0.25","0.72","0.29","2.97","2.62","3.95","4.9","5.77","6.23","3","0.19","0.43","0.26","0.76","","","","","","","","","","","","",""
