"Crude Name","Acronym","Date","Batch #","Location","Density (kg/m^3)","Gravity (deg. API)","Sulphur (wt%)","MCR (wt%)","Nickel (mg/kg)","Vanadium (mg/kg)","C3- (vol%)","Butanes (vol%)","Pentanes (vol%)","Hexanes (vol%)","Heptanes (vol%)","Octanes (vol%)","Nonanes (vol%)","Decanes (vol%)","Benzene (vol%)","Toluene (vol%)","Ethyl Benzene (vol%)","Xylenes (vol%)","C3- (mass%)","Butanes (mass%)","Pentanes (mass%)","Hexanes (mass%)","Heptanes (mass%)","Octanes (mass%)","Nonanes (mass%)","Decanes (mass%)","Benzene (mass%)","Toluene (mass%)","Ethyl Benzene (mass%)","Xylenes (mass%)","5% Off (deg. C)","10% Off (deg. C)","20% Off (deg. C)","30% Off (deg. C)","40% Off (deg. C)","50% Off (deg. C)","60% Off (deg. C)","70% Off (deg. C)","80% Off (deg. C)","90% Off (deg. C)","95% Off (deg. C)","99% Off (deg. C)","100% Off (deg. C)"
"Pembina","P","2017-09-02","P-643","Edmonton","826.3","39.6","0.39","1.7","4","9.1","0.49","4.09","3.36","6.23","8.01","7.56","5.81","2.91","0.25","0.88","0.22","1.04","0.3","2.88","2.56","5","6.66","6.46","5.07","2.58","0.27","0.93","0.23","1.09","","","","","","","","","","","","",""
"Pembina","P","2017-07-10","P-585","Edmonton","819.9","40.9","0.32","1.5","2.3","4.4","0.49","4.67","3.37","6.41","8.37","8.03","5.73","3","0.31","1.04","0.24","1.27","0.3","3.32","2.58","5.18","7.01","6.91","5.04","2.68","0.33","1.1","0.25","1.34","44.7","84.2","130.9","178.3","236","299.4","361.4","428.6","510.1","639.9","","",""
"Pembina","P","2017-05-02","P-512","Edmonton","819.9","40.9","0.41","1.5","4","9.4","0.49","3.93","4.11","7.08","8.91","8.1","5.63","3.07","0.35","1.18","0.24","1.36","0.3","2.79","3.15","5.73","7.47","6.98","4.95","2.74","0.38","1.25","0.25","1.44","","","","","","","","","","","","",""
"Pembina","P","2017-03-03","P-445","Edmonton","821.1","40.7","0.41","1.9","5","11.1","0.49","4.8","3.52","6.55","8.47","7.82","5.59","2.84","0.32","1.09","0.24","1.3","0.3","3.4","2.69","5.29","7.09","6.73","4.91","2.54","0.34","1.16","0.25","1.37","44","85.3","129.6","180.2","238.6","300.1","357.3","418.2","504.2","615.3","713.4","",""
"Pembina","P","2017-01-04","P-378","Edmonton","820.3","40.9","0.43","1.8","4","10.7","0.58","4.65","3.83","6.63","8.47","7.73","5.61","2.65","0.32","1.14","0.24","1.33","0.35","3.3","2.93","5.36","7.1","6.66","4.93","2.37","0.34","1.21","0.25","1.41","","","","","","","","","","","","",""
"Pembina","P","2016-11-01","P-311","Edmonton","825.8","39.7","0.39","1.9","5","12","0.57","4.97","3.51","5.91","7.35","7.15","5.92","2.52","0.25","0.79","0.21","0.94","0.34","3.51","2.67","4.75","6.12","6.12","5.17","2.24","0.27","0.83","0.22","0.99","","","","","","","","","","","","",""
"Pembina","P","2016-09-02","P-286","Edmonton","820.4","40.9","0.41","1.9","7","15","0.02","3.62","3.96","6.21","5.91","6.97","6.02","2.98","0.27","0.66","0.26","0.91","0.01","2.58","3.04","5.02","4.95","6","5.29","2.66","0.29","0.7","0.28","0.96","46.1","81.1","126.9","174.7","232.7","292.7","353.4","418.7","493","602.6","694.2","",""
"Pembina","P","2016-07-02","P-254","Edmonton","815.4","41.9","0.38","1.8","6","14","0.49","4.73","4.39","7.27","8.66","7.49","6.14","2.6","0.27","0.92","0.18","0.81","0.3","3.38","3.38","5.92","7.3","6.49","5.43","2.34","0.29","0.98","0.19","0.86","","","","","","","","","","","","",""
"Pembina","P","2016-05-01","P-889","Edmonton","820.5","40.8","0.5","2.1","8","20","0.49","4.38","4.52","7.47","9.12","8.04","5.81","2.41","0.33","1.09","0.21","1.11","0.3","3.11","3.46","6.04","7.64","6.92","5.11","2.15","0.36","1.16","0.22","1.17","41","82","117.7","167.8","230.1","294.8","359.5","428.4","514.2","651.1","","",""
"Pembina","P","2016-03-02","P-820","Edmonton","824.1","40.1","0.33","1.7","4","8","0.46","4.3","3.28","5.95","7.36","7.2","6.01","2.65","0.22","0.71","0.21","0.86","0.28","3.04","2.5","4.79","6.14","6.17","5.26","2.36","0.24","0.75","0.22","0.9","","","","","","","","","","","","",""
